,players,over_lines,over_odds,under_lines,under_odds,bet_type,home_tm,away_tm
1749,Ian Happ,0.5,+160,0.5,−220,RBIs,CHI Cubs,SD Padres
1750,Jake Cronenworth,0.5,+210,0.5,−295,RBIs,CHI Cubs,SD Padres
1751,Jose Azocar,0.5,+260,0.5,−380,RBIs,CHI Cubs,SD Padres
1752,Jurickson Profar,0.5,+215,0.5,−300,RBIs,CHI Cubs,SD Padres
1753,Kyle Higashioka,0.5,+200,0.5,−275,RBIs,CHI Cubs,SD Padres
1754,Manny Machado,0.5,+135,0.5,−180,RBIs,CHI Cubs,SD Padres
1755,Michael Busch,0.5,+200,0.5,−280,RBIs,CHI Cubs,SD Padres
1756,Miguel Amaya,0.5,+210,0.5,−300,RBIs,CHI Cubs,SD Padres
1757,Mike Tauchman,0.5,+205,0.5,−290,RBIs,CHI Cubs,SD Padres
1758,Nico Hoerner,0.5,+195,0.5,−270,RBIs,CHI Cubs,SD Padres
1759,Pete Crow-Armstrong,0.5,+235,0.5,−330,RBIs,CHI Cubs,SD Padres
1760,Xander Bogaerts,0.5,+195,0.5,−275,RBIs,CHI Cubs,SD Padres
1761,Christopher Morel,0.5,−120,0.5,−110,Runs Scored,CHI Cubs,SD Padres
1762,Cody Bellinger,0.5,−110,0.5,−120,Runs Scored,CHI Cubs,SD Padres
1763,Dansby Swanson,0.5,+110,0.5,−145,Runs Scored,CHI Cubs,SD Padres
1764,Donovan Solano,0.5,+150,0.5,−205,Runs Scored,CHI Cubs,SD Padres
1765,Fernando Tatis Jr.,0.5,−120,0.5,−110,Runs Scored,CHI Cubs,SD Padres
1766,Ha-Seong Kim,0.5,+145,0.5,−195,Runs Scored,CHI Cubs,SD Padres
1767,Ian Happ,0.5,+100,0.5,−130,Runs Scored,CHI Cubs,SD Padres
1768,Jake Cronenworth,0.5,+135,0.5,−180,Runs Scored,CHI Cubs,SD Padres
1769,Jose Azocar,0.5,+185,0.5,−255,Runs Scored,CHI Cubs,SD Padres
1770,Jurickson Profar,0.5,+110,0.5,−150,Runs Scored,CHI Cubs,SD Padres
1771,Kyle Higashioka,0.5,+160,0.5,−215,Runs Scored,CHI Cubs,SD Padres
1772,Manny Machado,0.5,+105,0.5,−140,Runs Scored,CHI Cubs,SD Padres
1773,Michael Busch,0.5,+130,0.5,−175,Runs Scored,CHI Cubs,SD Padres
1774,Miguel Amaya,0.5,+160,0.5,−220,Runs Scored,CHI Cubs,SD Padres
1775,Mike Tauchman,0.5,−105,0.5,−125,Runs Scored,CHI Cubs,SD Padres
1776,Nico Hoerner,0.5,−115,0.5,−115,Runs Scored,CHI Cubs,SD Padres
1777,Pete Crow-Armstrong,0.5,+130,0.5,−175,Runs Scored,CHI Cubs,SD Padres
1778,Xander Bogaerts,0.5,+125,0.5,−170,Runs Scored,CHI Cubs,SD Padres
1779,Christopher Morel,1.5,−145,1.5,+110,Hits + Runs + RBIs,CHI Cubs,SD Padres
1780,Cody Bellinger,1.5,−150,1.5,+115,Hits + Runs + RBIs,CHI Cubs,SD Padres
1781,Dansby Swanson,1.5,−115,1.5,−115,Hits + Runs + RBIs,CHI Cubs,SD Padres
1782,Donovan Solano,1.5,−105,1.5,−130,Hits + Runs + RBIs,CHI Cubs,SD Padres
1783,Fernando Tatis Jr.,1.5,−140,1.5,+105,Hits + Runs + RBIs,CHI Cubs,SD Padres
1784,Ha-Seong Kim,1.5,+115,1.5,−150,Hits + Runs + RBIs,CHI Cubs,SD Padres
1785,Ian Happ,1.5,−120,1.5,−110,Hits + Runs + RBIs,CHI Cubs,SD Padres
1786,Jake Cronenworth,1.5,−105,1.5,−130,Hits + Runs + RBIs,CHI Cubs,SD Padres
1787,Jose Azocar,1.5,+120,1.5,−160,Hits + Runs + RBIs,CHI Cubs,SD Padres
1788,Jurickson Profar,1.5,−120,1.5,−110,Hits + Runs + RBIs,CHI Cubs,SD Padres
1789,Kyle Higashioka,0.5,−165,0.5,+120,Hits + Runs + RBIs,CHI Cubs,SD Padres
1790,Manny Machado,1.5,−125,1.5,−105,Hits + Runs + RBIs,CHI Cubs,SD Padres
1791,Michael Busch,1.5,+105,1.5,−140,Hits + Runs + RBIs,CHI Cubs,SD Padres
1792,Miguel Amaya,1.5,+125,1.5,−165,Hits + Runs + RBIs,CHI Cubs,SD Padres
1793,Mike Tauchman,1.5,−125,1.5,−105,Hits + Runs + RBIs,CHI Cubs,SD Padres
1794,Nico Hoerner,1.5,−165,1.5,+125,Hits + Runs + RBIs,CHI Cubs,SD Padres
1795,Pete Crow-Armstrong,1.5,+120,1.5,−155,Hits + Runs + RBIs,CHI Cubs,SD Padres
1796,Xander Bogaerts,1.5,−110,1.5,−120,Hits + Runs + RBIs,CHI Cubs,SD Padres
1797,Christopher Morel,0.5,+750,0.5,−2000,Stolen Bases,CHI Cubs,SD Padres
1798,Cody Bellinger,0.5,+550,0.5,−1000,Stolen Bases,CHI Cubs,SD Padres
1799,Dansby Swanson,0.5,+800,0.5,−2500,Stolen Bases,CHI Cubs,SD Padres
1800,Fernando Tatis Jr.,0.5,+340,0.5,−550,Stolen Bases,CHI Cubs,SD Padres
1801,Ha-Seong Kim,0.5,+475,0.5,−900,Stolen Bases,CHI Cubs,SD Padres
1802,Ian Happ,0.5,+800,0.5,−2500,Stolen Bases,CHI Cubs,SD Padres
1803,Jake Cronenworth,0.5,+900,0.5,−3500,Stolen Bases,CHI Cubs,SD Padres
1804,Jose Azocar,0.5,+500,0.5,−900,Stolen Bases,CHI Cubs,SD Padres
1805,Mike Tauchman,0.5,+750,0.5,−2000,Stolen Bases,CHI Cubs,SD Padres
1806,Nico Hoerner,0.5,+265,0.5,−390,Stolen Bases,CHI Cubs,SD Padres
1807,Pete Crow-Armstrong,0.5,+360,0.5,−575,Stolen Bases,CHI Cubs,SD Padres
1808,Xander Bogaerts,0.5,+700,0.5,−1800,Stolen Bases,CHI Cubs,SD Padres
1809,Christopher Morel,1.5,+190,1.5,−265,Strikeouts,CHI Cubs,SD Padres
1810,Cody Bellinger,0.5,−150,0.5,+115,Strikeouts,CHI Cubs,SD Padres
1811,Dansby Swanson,1.5,+210,1.5,−295,Strikeouts,CHI Cubs,SD Padres
1812,Donovan Solano,0.5,−175,0.5,+130,Strikeouts,CHI Cubs,SD Padres
1813,Fernando Tatis Jr.,1.5,+180,1.5,−250,Strikeouts,CHI Cubs,SD Padres
1814,Ha-Seong Kim,0.5,−160,0.5,+120,Strikeouts,CHI Cubs,SD Padres
1815,Ian Happ,0.5,−205,0.5,+155,Strikeouts,CHI Cubs,SD Padres
1816,Jake Cronenworth,0.5,−195,0.5,+145,Strikeouts,CHI Cubs,SD Padres
1817,Jose Azocar,0.5,−165,0.5,+120,Strikeouts,CHI Cubs,SD Padres
1818,Jurickson Profar,0.5,−155,0.5,+115,Strikeouts,CHI Cubs,SD Padres
1819,Kyle Higashioka,1.5,+200,1.5,−275,Strikeouts,CHI Cubs,SD Padres
1820,Manny Machado,0.5,−215,0.5,+155,Strikeouts,CHI Cubs,SD Padres
1821,Michael Busch,0.5,−235,0.5,+175,Strikeouts,CHI Cubs,SD Padres
1822,Miguel Amaya,0.5,−180,0.5,+135,Strikeouts,CHI Cubs,SD Padres
1823,Mike Tauchman,0.5,−195,0.5,+145,Strikeouts,CHI Cubs,SD Padres
1824,Nico Hoerner,0.5,+115,0.5,−155,Strikeouts,CHI Cubs,SD Padres
1825,Pete Crow-Armstrong,0.5,−215,0.5,+155,Strikeouts,CHI Cubs,SD Padres
1826,Xander Bogaerts,0.5,−195,0.5,+145,Strikeouts,CHI Cubs,SD Padres
1827,Christopher Morel,0.5,+140,0.5,−190,Singles,CHI Cubs,SD Padres
1828,Cody Bellinger,0.5,+105,0.5,−140,Singles,CHI Cubs,SD Padres
1829,Dansby Swanson,0.5,+125,0.5,−165,Singles,CHI Cubs,SD Padres
1830,Donovan Solano,0.5,−105,0.5,−130,Singles,CHI Cubs,SD Padres
1831,Fernando Tatis Jr.,0.5,+105,0.5,−140,Singles,CHI Cubs,SD Padres
1832,Ha-Seong Kim,0.5,+120,0.5,−165,Singles,CHI Cubs,SD Padres
1833,Ian Happ,0.5,+120,0.5,−160,Singles,CHI Cubs,SD Padres
1834,Jake Cronenworth,0.5,+100,0.5,−130,Singles,CHI Cubs,SD Padres
1835,Jose Azocar,0.5,+105,0.5,−140,Singles,CHI Cubs,SD Padres
1836,Jurickson Profar,0.5,−110,0.5,−120,Singles,CHI Cubs,SD Padres
1837,Kyle Higashioka,0.5,+195,0.5,−270,Singles,CHI Cubs,SD Padres
1838,Manny Machado,0.5,+115,0.5,−155,Singles,CHI Cubs,SD Padres
1839,Michael Busch,0.5,+150,0.5,−205,Singles,CHI Cubs,SD Padres
1840,Miguel Amaya,0.5,+140,0.5,−190,Singles,CHI Cubs,SD Padres
1841,Mike Tauchman,0.5,+100,0.5,−135,Singles,CHI Cubs,SD Padres
1842,Nico Hoerner,0.5,−160,0.5,+120,Singles,CHI Cubs,SD Padres
1843,Pete Crow-Armstrong,0.5,+170,0.5,−230,Singles,CHI Cubs,SD Padres
1844,Xander Bogaerts,0.5,−105,0.5,−125,Singles,CHI Cubs,SD Padres
1845,Christopher Morel,0.5,+400,0.5,−700,Doubles,CHI Cubs,SD Padres
1846,Cody Bellinger,0.5,+310,0.5,−475,Doubles,CHI Cubs,SD Padres
1847,Dansby Swanson,0.5,+425,0.5,−700,Doubles,CHI Cubs,SD Padres
1848,Donovan Solano,0.5,+360,0.5,−575,Doubles,CHI Cubs,SD Padres
1849,Fernando Tatis Jr.,0.5,+350,0.5,−550,Doubles,CHI Cubs,SD Padres
1850,Ha-Seong Kim,0.5,+450,0.5,−800,Doubles,CHI Cubs,SD Padres
1851,Ian Happ,0.5,+340,0.5,−525,Doubles,CHI Cubs,SD Padres
1852,Jake Cronenworth,0.5,+350,0.5,−550,Doubles,CHI Cubs,SD Padres
1853,Jose Azocar,0.5,+450,0.5,−800,Doubles,CHI Cubs,SD Padres
1854,Jurickson Profar,0.5,+330,0.5,−525,Doubles,CHI Cubs,SD Padres
1855,Kyle Higashioka,0.5,+500,0.5,−900,Doubles,CHI Cubs,SD Padres
1856,Manny Machado,0.5,+370,0.5,−600,Doubles,CHI Cubs,SD Padres
1857,Michael Busch,0.5,+390,0.5,−650,Doubles,CHI Cubs,SD Padres
1858,Miguel Amaya,0.5,+500,0.5,−900,Doubles,CHI Cubs,SD Padres
1859,Mike Tauchman,0.5,+370,0.5,−600,Doubles,CHI Cubs,SD Padres
1860,Nico Hoerner,0.5,+320,0.5,−500,Doubles,CHI Cubs,SD Padres
1861,Pete Crow-Armstrong,0.5,+450,0.5,−800,Doubles,CHI Cubs,SD Padres
1862,Xander Bogaerts,0.5,+425,0.5,−750,Doubles,CHI Cubs,SD Padres
1863,Christopher Morel,0.5,+180,0.5,−245,Walks,CHI Cubs,SD Padres
1864,Cody Bellinger,0.5,+170,0.5,−230,Walks,CHI Cubs,SD Padres
1865,Dansby Swanson,0.5,+210,0.5,−295,Walks,CHI Cubs,SD Padres
1866,Donovan Solano,0.5,+280,0.5,−425,Walks,CHI Cubs,SD Padres
1867,Fernando Tatis Jr.,0.5,+170,0.5,−235,Walks,CHI Cubs,SD Padres
1868,Ha-Seong Kim,0.5,+180,0.5,−245,Walks,CHI Cubs,SD Padres
1869,Ian Happ,0.5,+120,0.5,−160,Walks,CHI Cubs,SD Padres
1870,Jake Cronenworth,0.5,+220,0.5,−310,Walks,CHI Cubs,SD Padres
1871,Jurickson Profar,0.5,+165,0.5,−225,Walks,CHI Cubs,SD Padres
1872,Manny Machado,0.5,+200,0.5,−280,Walks,CHI Cubs,SD Padres
1873,Michael Busch,0.5,+185,0.5,−255,Walks,CHI Cubs,SD Padres
1874,Miguel Amaya,0.5,+285,0.5,−425,Walks,CHI Cubs,SD Padres
1875,Mike Tauchman,0.5,−105,0.5,−125,Walks,CHI Cubs,SD Padres
1876,Nico Hoerner,0.5,+260,0.5,−380,Walks,CHI Cubs,SD Padres
1877,Pete Crow-Armstrong,0.5,+250,0.5,−360,Walks,CHI Cubs,SD Padres
1878,Xander Bogaerts,0.5,+220,0.5,−310,Walks,CHI Cubs,SD Padres
1879,Blake Perkins,0.5,+1000,0.5,−4000,Home Runs,KC Royals,MIL Brewers
1880,Bobby Witt Jr.,0.5,+390,0.5,−650,Home Runs,KC Royals,MIL Brewers
1881,Brice Turang,0.5,+1100,0.5,−6000,Home Runs,KC Royals,MIL Brewers
1882,Hunter Renfroe,0.5,+475,0.5,−900,Home Runs,KC Royals,MIL Brewers
1883,Jackson Chourio,0.5,+700,0.5,−1600,Home Runs,KC Royals,MIL Brewers
1884,Joey Ortiz,0.5,+650,0.5,−1600,Home Runs,KC Royals,MIL Brewers
1885,Kyle Isbel,0.5,+750,0.5,−2000,Home Runs,KC Royals,MIL Brewers
1886,Maikel Garcia,0.5,+650,0.5,−1400,Home Runs,KC Royals,MIL Brewers
1887,Michael Massey,0.5,+600,0.5,−1200,Home Runs,KC Royals,MIL Brewers
1888,MJ Melendez,0.5,+400,0.5,−650,Home Runs,KC Royals,MIL Brewers
1889,Nelson Velazquez,0.5,+450,0.5,−800,Home Runs,KC Royals,MIL Brewers
1890,Rhys Hoskins,0.5,+340,0.5,−525,Home Runs,KC Royals,MIL Brewers
1891,Sal Frelick,0.5,+1100,0.5,−10000,Home Runs,KC Royals,MIL Brewers
1892,Salvador Perez,0.5,+320,0.5,−500,Home Runs,KC Royals,MIL Brewers
1893,Tyler Black,0.5,+650,0.5,−1400,Home Runs,KC Royals,MIL Brewers
1894,Vinnie Pasquantino,0.5,+450,0.5,−800,Home Runs,KC Royals,MIL Brewers
1895,William Contreras,0.5,+360,0.5,−575,Home Runs,KC Royals,MIL Brewers
1896,Willy Adames,0.5,+400,0.5,−700,Home Runs,KC Royals,MIL Brewers
1897,Blake Perkins,,+1900,,,1st Home Run,KC Royals,MIL Brewers
1898,Bobby Witt Jr.,,+850,,−2500,1st Home Run,KC Royals,MIL Brewers
1899,Brice Turang,,+1800,,,1st Home Run,KC Royals,MIL Brewers
1900,Hunter Renfroe,,+1100,,−8000,1st Home Run,KC Royals,MIL Brewers
1901,Jackson Chourio,,+1500,,,1st Home Run,KC Royals,MIL Brewers
1902,Joey Ortiz,,+1400,,,1st Home Run,KC Royals,MIL Brewers
1903,Kyle Isbel,,+1500,,,1st Home Run,KC Royals,MIL Brewers
1904,Maikel Garcia,,+1200,,−10000,1st Home Run,KC Royals,MIL Brewers
1905,Michael Massey,,+1200,,−20000,1st Home Run,KC Royals,MIL Brewers
1906,MJ Melendez,,+900,,−3500,1st Home Run,KC Royals,MIL Brewers
1907,Nelson Velazquez,,+1200,,−10000,1st Home Run,KC Royals,MIL Brewers
1908,Rhys Hoskins,,+850,,−2500,1st Home Run,KC Royals,MIL Brewers
1909,Sal Frelick,,+1700,,,1st Home Run,KC Royals,MIL Brewers
1910,Salvador Perez,,+800,,−2000,1st Home Run,KC Royals,MIL Brewers
1911,Tyler Black,,+1200,,−10000,1st Home Run,KC Royals,MIL Brewers
1912,Vinnie Pasquantino,,+950,,−4000,1st Home Run,KC Royals,MIL Brewers
1913,William Contreras,,+700,,−1600,1st Home Run,KC Royals,MIL Brewers
1914,Willy Adames,,+900,,−3000,1st Home Run,KC Royals,MIL Brewers
1915,Blake Perkins,0.5,−150,0.5,+115,Hits,KC Royals,MIL Brewers
1916,Bobby Witt Jr.,1.5,+130,1.5,−170,Hits,KC Royals,MIL Brewers
1917,Brice Turang,0.5,−250,0.5,+180,Hits,KC Royals,MIL Brewers
1918,Hunter Renfroe,0.5,−195,0.5,+145,Hits,KC Royals,MIL Brewers
1919,Jackson Chourio,0.5,−170,0.5,+130,Hits,KC Royals,MIL Brewers
1920,Joey Ortiz,0.5,−205,0.5,+150,Hits,KC Royals,MIL Brewers
1921,Kyle Isbel,0.5,−190,0.5,+140,Hits,KC Royals,MIL Brewers
1922,Maikel Garcia,1.5,+170,1.5,−230,Hits,KC Royals,MIL Brewers
1923,Michael Massey,0.5,−255,0.5,+185,Hits,KC Royals,MIL Brewers
1924,MJ Melendez,0.5,−225,0.5,+165,Hits,KC Royals,MIL Brewers
1925,Nelson Velazquez,0.5,−165,0.5,+125,Hits,KC Royals,MIL Brewers
1926,Rhys Hoskins,0.5,−205,0.5,+150,Hits,KC Royals,MIL Brewers
1927,Sal Frelick,0.5,−250,0.5,+180,Hits,KC Royals,MIL Brewers
1928,Salvador Perez,1.5,+170,1.5,−235,Hits,KC Royals,MIL Brewers
1929,Tyler Black,0.5,−230,0.5,+170,Hits,KC Royals,MIL Brewers
1930,Vinnie Pasquantino,1.5,+200,1.5,−280,Hits,KC Royals,MIL Brewers
1931,William Contreras,1.5,+180,1.5,−245,Hits,KC Royals,MIL Brewers
1932,Willy Adames,0.5,−225,0.5,+165,Hits,KC Royals,MIL Brewers
1933,Blake Perkins,0.5,−150,0.5,+115,Total Bases,KC Royals,MIL Brewers
1934,Bobby Witt Jr.,1.5,−145,1.5,+110,Total Bases,KC Royals,MIL Brewers
1935,Brice Turang,1.5,+145,1.5,−190,Total Bases,KC Royals,MIL Brewers
1936,Hunter Renfroe,0.5,−195,0.5,+145,Total Bases,KC Royals,MIL Brewers
1937,Jackson Chourio,0.5,−170,0.5,+130,Total Bases,KC Royals,MIL Brewers
1938,Joey Ortiz,0.5,−205,0.5,+150,Total Bases,KC Royals,MIL Brewers
1939,Kyle Isbel,0.5,−190,0.5,+140,Total Bases,KC Royals,MIL Brewers
1940,Maikel Garcia,1.5,+110,1.5,−145,Total Bases,KC Royals,MIL Brewers
1941,Michael Massey,1.5,+120,1.5,−160,Total Bases,KC Royals,MIL Brewers
1942,MJ Melendez,1.5,+115,1.5,−150,Total Bases,KC Royals,MIL Brewers
1943,Nelson Velazquez,0.5,−165,0.5,+125,Total Bases,KC Royals,MIL Brewers
1944,Rhys Hoskins,1.5,+125,1.5,−170,Total Bases,KC Royals,MIL Brewers
1945,Sal Frelick,1.5,+155,1.5,−205,Total Bases,KC Royals,MIL Brewers
1946,Salvador Perez,1.5,−110,1.5,−120,Total Bases,KC Royals,MIL Brewers
1947,Tyler Black,1.5,+135,1.5,−180,Total Bases,KC Royals,MIL Brewers
1948,Vinnie Pasquantino,1.5,+105,1.5,−135,Total Bases,KC Royals,MIL Brewers
1949,William Contreras,1.5,−105,1.5,−125,Total Bases,KC Royals,MIL Brewers
1950,Willy Adames,1.5,+125,1.5,−165,Total Bases,KC Royals,MIL Brewers
1951,Blake Perkins,0.5,+260,0.5,−380,RBIs,KC Royals,MIL Brewers
1952,Bobby Witt Jr.,0.5,+120,0.5,−155,RBIs,KC Royals,MIL Brewers
1953,Brice Turang,0.5,+210,0.5,−295,RBIs,KC Royals,MIL Brewers
1954,Hunter Renfroe,0.5,+185,0.5,−250,RBIs,KC Royals,MIL Brewers
1955,Jackson Chourio,0.5,+225,0.5,−320,RBIs,KC Royals,MIL Brewers
1956,Joey Ortiz,0.5,+190,0.5,−265,RBIs,KC Royals,MIL Brewers
1957,Kyle Isbel,0.5,+220,0.5,−310,RBIs,KC Royals,MIL Brewers
1958,Maikel Garcia,0.5,+190,0.5,−260,RBIs,KC Royals,MIL Brewers
1959,Michael Massey,0.5,+175,0.5,−240,RBIs,KC Royals,MIL Brewers
1960,MJ Melendez,0.5,+160,0.5,−215,RBIs,KC Royals,MIL Brewers
1961,Nelson Velazquez,0.5,+195,0.5,−270,RBIs,KC Royals,MIL Brewers
1962,Rhys Hoskins,0.5,+135,0.5,−180,RBIs,KC Royals,MIL Brewers
1963,Sal Frelick,0.5,+255,0.5,−370,RBIs,KC Royals,MIL Brewers
1964,Salvador Perez,0.5,+110,0.5,−145,RBIs,KC Royals,MIL Brewers
1965,Tyler Black,0.5,+185,0.5,−250,RBIs,KC Royals,MIL Brewers
1966,Vinnie Pasquantino,0.5,+115,0.5,−150,RBIs,KC Royals,MIL Brewers
1967,William Contreras,0.5,+135,0.5,−180,RBIs,KC Royals,MIL Brewers
1968,Willy Adames,0.5,+140,0.5,−185,RBIs,KC Royals,MIL Brewers
1969,Blake Perkins,0.5,+160,0.5,−220,Runs Scored,KC Royals,MIL Brewers
1970,Bobby Witt Jr.,0.5,−155,0.5,+120,Runs Scored,KC Royals,MIL Brewers
1971,Brice Turang,0.5,+120,0.5,−160,Runs Scored,KC Royals,MIL Brewers
1972,Hunter Renfroe,0.5,+120,0.5,−160,Runs Scored,KC Royals,MIL Brewers
1973,Jackson Chourio,0.5,+165,0.5,−225,Runs Scored,KC Royals,MIL Brewers
1974,Joey Ortiz,0.5,+160,0.5,−215,Runs Scored,KC Royals,MIL Brewers
1975,Kyle Isbel,0.5,+135,0.5,−180,Runs Scored,KC Royals,MIL Brewers
1976,Maikel Garcia,0.5,−130,0.5,+100,Runs Scored,KC Royals,MIL Brewers
1977,Michael Massey,0.5,+120,0.5,−165,Runs Scored,KC Royals,MIL Brewers
1978,MJ Melendez,0.5,+110,0.5,−145,Runs Scored,KC Royals,MIL Brewers
1979,Nelson Velazquez,0.5,+130,0.5,−175,Runs Scored,KC Royals,MIL Brewers
1980,Rhys Hoskins,0.5,+110,0.5,−145,Runs Scored,KC Royals,MIL Brewers
1981,Sal Frelick,0.5,+110,0.5,−150,Runs Scored,KC Royals,MIL Brewers
1982,Salvador Perez,0.5,+100,0.5,−135,Runs Scored,KC Royals,MIL Brewers
1983,Tyler Black,0.5,+125,0.5,−165,Runs Scored,KC Royals,MIL Brewers
1984,Vinnie Pasquantino,0.5,−105,0.5,−125,Runs Scored,KC Royals,MIL Brewers
1985,William Contreras,0.5,−115,0.5,−115,Runs Scored,KC Royals,MIL Brewers
1986,Willy Adames,0.5,+110,0.5,−145,Runs Scored,KC Royals,MIL Brewers
1987,Blake Perkins,1.5,+125,1.5,−165,Hits + Runs + RBIs,KC Royals,MIL Brewers
1988,Bobby Witt Jr.,2.5,−115,2.5,−115,Hits + Runs + RBIs,KC Royals,MIL Brewers
1989,Brice Turang,1.5,−125,1.5,−110,Hits + Runs + RBIs,KC Royals,MIL Brewers
1990,Hunter Renfroe,1.5,−105,1.5,−125,Hits + Runs + RBIs,KC Royals,MIL Brewers
1991,Jackson Chourio,1.5,+115,1.5,−150,Hits + Runs + RBIs,KC Royals,MIL Brewers
1992,Joey Ortiz,1.5,+100,1.5,−130,Hits + Runs + RBIs,KC Royals,MIL Brewers
1993,Kyle Isbel,1.5,+100,1.5,−130,Hits + Runs + RBIs,KC Royals,MIL Brewers
1994,Maikel Garcia,2.5,+130,2.5,−170,Hits + Runs + RBIs,KC Royals,MIL Brewers
1995,Michael Massey,1.5,−130,1.5,+100,Hits + Runs + RBIs,KC Royals,MIL Brewers
1996,MJ Melendez,1.5,−125,1.5,−105,Hits + Runs + RBIs,KC Royals,MIL Brewers
1997,Nelson Velazquez,1.5,+105,1.5,−135,Hits + Runs + RBIs,KC Royals,MIL Brewers
1998,Rhys Hoskins,1.5,−120,1.5,−110,Hits + Runs + RBIs,KC Royals,MIL Brewers
1999,Sal Frelick,1.5,−120,1.5,−110,Hits + Runs + RBIs,KC Royals,MIL Brewers
2000,Salvador Perez,2.5,+115,2.5,−150,Hits + Runs + RBIs,KC Royals,MIL Brewers
2001,Tyler Black,1.5,−120,1.5,−110,Hits + Runs + RBIs,KC Royals,MIL Brewers
2002,Vinnie Pasquantino,2.5,+125,2.5,−165,Hits + Runs + RBIs,KC Royals,MIL Brewers
2003,William Contreras,2.5,+120,2.5,−160,Hits + Runs + RBIs,KC Royals,MIL Brewers
2004,Willy Adames,1.5,−130,1.5,+100,Hits + Runs + RBIs,KC Royals,MIL Brewers
2005,Blake Perkins,0.5,+850,0.5,−2500,Stolen Bases,KC Royals,MIL Brewers
2006,Bobby Witt Jr.,0.5,+135,0.5,−180,Stolen Bases,KC Royals,MIL Brewers
2007,Brice Turang,0.5,+275,0.5,−400,Stolen Bases,KC Royals,MIL Brewers
2008,Jackson Chourio,0.5,+550,0.5,−1000,Stolen Bases,KC Royals,MIL Brewers
2009,Joey Ortiz,0.5,+1100,0.5,−8000,Stolen Bases,KC Royals,MIL Brewers
2010,Kyle Isbel,0.5,+475,0.5,−900,Stolen Bases,KC Royals,MIL Brewers
2011,Maikel Garcia,0.5,+230,0.5,−330,Stolen Bases,KC Royals,MIL Brewers
2012,Michael Massey,0.5,+700,0.5,−1800,Stolen Bases,KC Royals,MIL Brewers
2013,MJ Melendez,0.5,+800,0.5,−2000,Stolen Bases,KC Royals,MIL Brewers
2014,Nelson Velazquez,0.5,+750,0.5,−1800,Stolen Bases,KC Royals,MIL Brewers
2015,Sal Frelick,0.5,+600,0.5,−1200,Stolen Bases,KC Royals,MIL Brewers
2016,Tyler Black,0.5,+500,0.5,−1000,Stolen Bases,KC Royals,MIL Brewers
2017,William Contreras,0.5,+1200,0.5,−10000,Stolen Bases,KC Royals,MIL Brewers
2018,Willy Adames,0.5,+1200,0.5,−20000,Stolen Bases,KC Royals,MIL Brewers
2019,Blake Perkins,0.5,−275,0.5,+195,Strikeouts,KC Royals,MIL Brewers
2020,Bobby Witt Jr.,0.5,−135,0.5,+100,Strikeouts,KC Royals,MIL Brewers
2021,Brice Turang,0.5,−145,0.5,+110,Strikeouts,KC Royals,MIL Brewers
2022,Hunter Renfroe,0.5,−175,0.5,+130,Strikeouts,KC Royals,MIL Brewers
2023,Jackson Chourio,0.5,−190,0.5,+140,Strikeouts,KC Royals,MIL Brewers
2024,Joey Ortiz,0.5,−135,0.5,+105,Strikeouts,KC Royals,MIL Brewers
2025,Kyle Isbel,0.5,+105,0.5,−140,Strikeouts,KC Royals,MIL Brewers
2026,Maikel Garcia,0.5,−165,0.5,+125,Strikeouts,KC Royals,MIL Brewers
2027,Michael Massey,0.5,+115,0.5,−155,Strikeouts,KC Royals,MIL Brewers
2028,MJ Melendez,0.5,−155,0.5,+115,Strikeouts,KC Royals,MIL Brewers
2029,Nelson Velazquez,1.5,+200,1.5,−280,Strikeouts,KC Royals,MIL Brewers
2030,Rhys Hoskins,0.5,−235,0.5,+170,Strikeouts,KC Royals,MIL Brewers
2031,Sal Frelick,0.5,−165,0.5,+125,Strikeouts,KC Royals,MIL Brewers
2032,Salvador Perez,0.5,−140,0.5,+105,Strikeouts,KC Royals,MIL Brewers
2033,Tyler Black,0.5,−220,0.5,+160,Strikeouts,KC Royals,MIL Brewers
2034,Vinnie Pasquantino,0.5,+125,0.5,−165,Strikeouts,KC Royals,MIL Brewers
2035,William Contreras,0.5,−215,0.5,+160,Strikeouts,KC Royals,MIL Brewers
2036,Willy Adames,0.5,−255,0.5,+185,Strikeouts,KC Royals,MIL Brewers
2037,Blake Perkins,0.5,+115,0.5,−150,Singles,KC Royals,MIL Brewers
2038,Bobby Witt Jr.,0.5,−165,0.5,+125,Singles,KC Royals,MIL Brewers
2039,Brice Turang,0.5,−140,0.5,+105,Singles,KC Royals,MIL Brewers
2040,Hunter Renfroe,0.5,+110,0.5,−145,Singles,KC Royals,MIL Brewers
2041,Jackson Chourio,0.5,+105,0.5,−140,Singles,KC Royals,MIL Brewers
2042,Joey Ortiz,0.5,−115,0.5,−115,Singles,KC Royals,MIL Brewers
2043,Kyle Isbel,0.5,+100,0.5,−135,Singles,KC Royals,MIL Brewers
2044,Maikel Garcia,0.5,−180,0.5,+135,Singles,KC Royals,MIL Brewers
2045,Michael Massey,0.5,−115,0.5,−115,Singles,KC Royals,MIL Brewers
2046,MJ Melendez,0.5,+110,0.5,−145,Singles,KC Royals,MIL Brewers
2047,Nelson Velazquez,0.5,+125,0.5,−165,Singles,KC Royals,MIL Brewers
2048,Rhys Hoskins,0.5,+125,0.5,−165,Singles,KC Royals,MIL Brewers
